CHROM	START_BIN	END_BIN
IV	3425000	3426000
IV	3426000	3427000
IV	3427000	3428000
IV	3428000	3429000
IV	3429000	3430000
IV	3430000	3431000
IV	3431000	3432000
IV	3432000	3433000
IV	3433000	3434000
IV	3434000	3435000
IV	3435000	3436000
IV	3436000	3437000
IV	3437000	3438000
IV	3438000	3439000
IV	3439000	3440000
IV	3440000	3441000
IV	3441000	3442000
IV	3442000	3443000
IV	3443000	3444000
IV	3444000	3445000
IV	3445000	3446000
IV	3446000	3447000
IV	3447000	3448000
IV	3448000	3449000
IV	3449000	3450000
IV	3450000	3451000
IV	3451000	3452000
IV	3452000	3453000
IV	3453000	3454000
IV	3454000	3455000
IV	3480000	3481000
IV	3481000	3482000
IV	3482000	3483000
IV	3483000	3484000
IV	3484000	3485000
IV	3485000	3486000
IV	3486000	3487000
IV	3487000	3488000
IV	3488000	3489000
IV	3489000	3490000
IV	3490000	3491000
IV	3491000	3492000
IV	3492000	3493000
IV	3493000	3494000
IV	3494000	3495000
IV	3495000	3496000
IV	3496000	3497000
IV	3497000	3498000
IV	3498000	3499000
IV	3499000	3500000
IV	3500000	3501000
IV	3501000	3502000
IV	3502000	3503000
IV	3503000	3504000
IV	3504000	3505000
IV	3505000	3506000
IV	3517000	3518000
IV	3518000	3519000
IV	3519000	3520000
IV	3520000	3521000
IV	3521000	3522000
IV	3522000	3523000
IV	3523000	3524000
IV	3524000	3525000
IV	3525000	3526000
IV	3526000	3527000
IV	3527000	3528000
IV	3528000	3529000
IV	3529000	3530000
IV	3530000	3531000
IV	3531000	3532000
IV	3532000	3533000
IV	3533000	3534000
IV	3534000	3535000
IV	3535000	3536000
IV	3536000	3537000
IV	3537000	3538000
IV	3538000	3539000
IV	3539000	3540000
IV	3540000	3541000
IV	3541000	3542000
IV	3542000	3543000
IV	3543000	3544000
IV	3544000	3545000
IV	3545000	3546000
IV	3546000	3547000
IV	3547000	3548000
IV	3548000	3549000
IV	3549000	3550000
IV	3550000	3551000
IV	3551000	3552000
IV	3552000	3553000
IV	3553000	3554000
IV	3554000	3555000
IV	3555000	3556000
IV	3556000	3557000
IV	3557000	3558000
IV	3558000	3559000
IV	3559000	3560000
IV	3560000	3561000
IV	3561000	3562000
IV	3562000	3563000
IV	3563000	3564000
IV	3564000	3565000
IV	3565000	3566000
IV	3566000	3567000
IV	3567000	3568000
IV	3568000	3569000
IV	3569000	3570000
IV	3570000	3571000
IV	3571000	3572000
IV	3572000	3573000
IV	3573000	3574000
IV	3574000	3575000
IV	3575000	3576000
IV	3576000	3577000
IV	3577000	3578000
IV	3578000	3579000
IV	3579000	3580000
IV	3580000	3581000
IV	3581000	3582000
IV	3582000	3583000
IV	3583000	3584000
IV	3584000	3585000
IV	3585000	3586000
IV	3586000	3587000
IV	3587000	3588000
IV	3588000	3589000
IV	3589000	3590000
IV	3590000	3591000
IV	3591000	3592000
IV	3592000	3593000
IV	3593000	3594000
IV	3594000	3595000
IV	3595000	3596000
IV	3596000	3597000
IV	3597000	3598000
IV	3598000	3599000
IV	3599000	3600000
IV	3600000	3601000
IV	3601000	3602000
IV	3602000	3603000
IV	3603000	3604000
IV	3604000	3605000
IV	3605000	3606000
IV	3606000	3607000
IV	3607000	3608000
IV	3608000	3609000
IV	3609000	3610000
IV	3610000	3611000
IV	3611000	3612000
IV	3612000	3613000
IV	3613000	3614000
IV	3614000	3615000
IV	3615000	3616000
IV	3616000	3617000
IV	3617000	3618000
IV	3618000	3619000
IV	3619000	3620000
IV	3620000	3621000
IV	3621000	3622000
IV	3622000	3623000
IV	3623000	3624000
IV	3624000	3625000
IV	3625000	3626000
IV	3626000	3627000
IV	3627000	3628000
IV	3628000	3629000
IV	3629000	3630000
IV	3630000	3631000
IV	3631000	3632000
IV	3632000	3633000
IV	3633000	3634000
IV	3634000	3635000
IV	3635000	3636000
IV	3636000	3637000
IV	3637000	3638000
IV	3638000	3639000
IV	3639000	3640000
IV	3640000	3641000
IV	3641000	3642000
IV	3642000	3643000
IV	3643000	3644000
IV	3644000	3645000
IV	3645000	3646000
IV	3646000	3647000
IV	3647000	3648000
IV	3648000	3649000
IV	3649000	3650000
IV	3650000	3651000
IV	3651000	3652000
IV	3652000	3653000
IV	3653000	3654000
IV	3654000	3655000
IV	3655000	3656000
IV	3656000	3657000
IV	3657000	3658000
IV	3658000	3659000
IV	3659000	3660000
IV	3660000	3661000
IV	3661000	3662000
IV	3662000	3663000
IV	3663000	3664000
IV	3664000	3665000
IV	3665000	3666000
IV	3666000	3667000
IV	3667000	3668000
IV	3668000	3669000
IV	3669000	3670000
IV	3670000	3671000
IV	3671000	3672000
IV	3672000	3673000
IV	3673000	3674000
IV	3674000	3675000
IV	3675000	3676000
IV	3676000	3677000
IV	3677000	3678000
IV	3678000	3679000
IV	3679000	3680000
IV	3680000	3681000
IV	3681000	3682000
IV	3682000	3683000
IV	3683000	3684000
IV	3694000	3695000
IV	3695000	3696000
IV	3696000	3697000
IV	3697000	3698000
IV	3698000	3699000
IV	3699000	3700000
IV	3700000	3701000
IV	3701000	3702000
IV	3702000	3703000
IV	3703000	3704000
IV	3704000	3705000
IV	3705000	3706000
IV	3706000	3707000
IV	3707000	3708000
IV	3708000	3709000
IV	3709000	3710000
IV	3710000	3711000
IV	3711000	3712000
IV	3712000	3713000
IV	3713000	3714000
IV	3714000	3715000
IV	3715000	3716000
IV	3716000	3717000
IV	3717000	3718000
IV	3718000	3719000
IV	3719000	3720000
IV	3720000	3721000
IV	3721000	3722000
IV	3722000	3723000
IV	3723000	3724000
IV	3724000	3725000
IV	3725000	3726000
IV	3726000	3727000
IV	3727000	3728000
IV	3728000	3729000
IV	3729000	3730000
IV	3730000	3731000
IV	3731000	3732000
IV	3744000	3745000
IV	3745000	3746000
IV	3746000	3747000
IV	3747000	3748000
IV	3748000	3749000
IV	3749000	3750000
IV	3750000	3751000
IV	3751000	3752000
IV	3752000	3753000
IV	3753000	3754000
IV	3754000	3755000
IV	3755000	3756000
IV	3756000	3757000
IV	3757000	3758000
IV	3758000	3759000
IV	3759000	3760000
IV	3760000	3761000
IV	3761000	3762000
IV	3762000	3763000
IV	3763000	3764000
IV	3764000	3765000
IV	3765000	3766000
IV	3766000	3767000
IV	3767000	3768000
IV	3768000	3769000
IV	3769000	3770000
IV	3770000	3771000
IV	3771000	3772000
IV	3772000	3773000
IV	3773000	3774000
IV	3774000	3775000
IV	3775000	3776000
IV	3776000	3777000
IV	3777000	3778000
IV	3778000	3779000
IV	3779000	3780000
IV	3780000	3781000
IV	3781000	3782000
IV	3782000	3783000
IV	3783000	3784000
IV	3784000	3785000
IV	3785000	3786000
IV	3786000	3787000
IV	3787000	3788000
IV	3788000	3789000
IV	3789000	3790000
IV	3790000	3791000
IV	3791000	3792000
IV	3792000	3793000
IV	3793000	3794000
IV	3794000	3795000
IV	3795000	3796000
IV	3796000	3797000
IV	3797000	3798000
IV	3798000	3799000
IV	3799000	3800000
IV	3800000	3801000
IV	3801000	3802000
IV	3802000	3803000
IV	3803000	3804000
IV	3804000	3805000
IV	3805000	3806000
IV	3806000	3807000
IV	3807000	3808000
IV	3808000	3809000
IV	3809000	3810000
IV	3822000	3823000
IV	3833000	3834000
IV	3834000	3835000
IV	3835000	3836000
IV	3836000	3837000
IV	3837000	3838000
IV	3838000	3839000
IV	3839000	3840000
IV	3840000	3841000
IV	3841000	3842000
IV	3842000	3843000
IV	3843000	3844000
IV	3844000	3845000
IV	3845000	3846000
IV	3846000	3847000
IV	3847000	3848000
IV	3848000	3849000
IV	3849000	3850000
IV	3850000	3851000
IV	3851000	3852000
IV	3852000	3853000
IV	3853000	3854000
IV	3854000	3855000
IV	3855000	3856000
IV	3856000	3857000
IV	3857000	3858000
IV	3858000	3859000
IV	3859000	3860000
IV	3860000	3861000
IV	3861000	3862000
IV	3862000	3863000
IV	3863000	3864000
IV	3864000	3865000
IV	3865000	3866000
IV	3866000	3867000
IV	3867000	3868000
IV	3868000	3869000
IV	3869000	3870000
IV	3870000	3871000
IV	3871000	3872000
IV	3872000	3873000
IV	3873000	3874000
IV	3874000	3875000
IV	3875000	3876000
IV	3876000	3877000
IV	3877000	3878000
IV	3878000	3879000
IV	3879000	3880000
IV	3880000	3881000
IV	3881000	3882000
IV	3882000	3883000
IV	3883000	3884000
IV	3884000	3885000
IV	3885000	3886000
IV	3886000	3887000
IV	12970000	12971000
IV	12971000	12972000
IV	12972000	12973000
IV	12973000	12974000
IV	12974000	12975000
IV	12975000	12976000
IV	12976000	12977000
IV	12977000	12978000
IV	12978000	12979000
IV	12979000	12980000
IV	12980000	12981000
IV	12981000	12982000
IV	12982000	12983000
IV	12983000	12984000
IV	12984000	12985000
IV	12985000	12986000
IV	12986000	12987000
IV	12996000	12997000
IV	12997000	12998000
IV	12998000	12999000
IV	12999000	13000000
IV	13000000	13001000
IV	13001000	13002000
IV	13002000	13003000
IV	13003000	13004000
IV	13004000	13005000
IV	13005000	13006000
IV	13006000	13007000
IV	13007000	13008000
IV	13008000	13009000
IV	13009000	13010000
IV	13010000	13011000
IV	13011000	13012000
IV	13012000	13013000
IV	13013000	13014000
IV	13014000	13015000
IV	13015000	13016000
IV	13016000	13017000
IV	13017000	13018000
IV	13018000	13019000
IV	13019000	13020000
IV	13020000	13021000
IV	13021000	13022000
IV	13022000	13023000
IV	13023000	13024000
IV	13024000	13025000
IV	13025000	13026000
IV	13026000	13027000
IV	13027000	13028000
IV	13028000	13029000
IV	13029000	13030000
IV	13030000	13031000
IV	13031000	13032000
IV	13032000	13033000
IV	13033000	13034000
IV	13034000	13035000
IV	13035000	13036000
IV	13036000	13037000
IV	13037000	13038000
IV	13038000	13039000
IV	13039000	13040000
IV	13040000	13041000
IV	13041000	13042000
IV	13042000	13043000
IV	13043000	13044000
IV	13044000	13045000
IV	13045000	13046000
IV	13046000	13047000
IV	13047000	13048000
IV	13048000	13049000
IV	13049000	13050000
IV	13050000	13051000
IV	13051000	13052000
IV	13052000	13053000
IV	13053000	13054000
IV	13054000	13055000
IV	13055000	13056000
IV	13056000	13057000
IV	13057000	13058000
IV	13058000	13059000
IV	13059000	13060000
IV	13060000	13061000
IV	13061000	13062000
IV	13062000	13063000
IV	13063000	13064000
IV	13064000	13065000
IV	13065000	13066000
IV	13066000	13067000
IV	13067000	13068000
IV	13068000	13069000
IV	13069000	13070000
IV	13070000	13071000
IV	13071000	13072000
IV	13072000	13073000
IV	13073000	13074000
IV	13074000	13075000
IV	13075000	13076000
IV	13076000	13077000
IV	13077000	13078000
IV	13078000	13079000
IV	13079000	13080000
IV	13080000	13081000
IV	13081000	13082000
IV	13082000	13083000
IV	13083000	13084000
IV	13084000	13085000
IV	13085000	13086000
IV	13086000	13087000
IV	13087000	13088000
IV	13088000	13089000
IV	13089000	13090000
IV	13090000	13091000
IV	13091000	13092000
IV	13092000	13093000
IV	13093000	13094000
IV	13094000	13095000
IV	13095000	13096000
IV	13096000	13097000
IV	13097000	13098000
IV	13098000	13099000
IV	13099000	13100000
IV	13100000	13101000
IV	13101000	13102000
IV	13102000	13103000
IV	13103000	13104000
IV	13104000	13105000
IV	13105000	13106000
IV	13106000	13107000
IV	13107000	13108000
IV	13108000	13109000
IV	13109000	13110000
IV	13110000	13111000
IV	13111000	13112000
IV	13112000	13113000
IV	13113000	13114000
IV	13114000	13115000
IV	13115000	13116000
IV	13116000	13117000
IV	13117000	13118000
IV	13118000	13119000
IV	13119000	13120000
IV	13120000	13121000
IV	13121000	13122000
IV	13122000	13123000
IV	13123000	13124000
IV	13124000	13125000
IV	13125000	13126000
IV	13126000	13127000
IV	13127000	13128000
IV	13128000	13129000
IV	13129000	13130000
IV	13130000	13131000
IV	13131000	13132000
IV	13132000	13133000
IV	13133000	13134000
IV	13134000	13135000
IV	13135000	13136000
IV	13136000	13137000
IV	13137000	13138000
IV	13138000	13139000
IV	13139000	13140000
IV	13140000	13141000
IV	13141000	13142000
IV	13142000	13143000
IV	13143000	13144000
IV	13144000	13145000
IV	13145000	13146000
IV	13146000	13147000
IV	13147000	13148000
IV	13148000	13149000
IV	13149000	13150000
IV	13150000	13151000
IV	13151000	13152000
IV	13152000	13153000
IV	13153000	13154000
IV	13154000	13155000
IV	13155000	13156000
IV	13156000	13157000
IV	13157000	13158000
IV	13158000	13159000
IV	13159000	13160000
IV	13160000	13161000
IV	13161000	13162000
IV	13162000	13163000
IV	13163000	13164000
IV	13164000	13165000
IV	13165000	13166000
IV	13166000	13167000
IV	13167000	13168000
IV	13168000	13169000
IV	13169000	13170000
IV	13170000	13171000
IV	13171000	13172000
IV	13172000	13173000
IV	13173000	13174000
IV	13174000	13175000
IV	13175000	13176000
IV	13176000	13177000
IV	13177000	13178000
IV	13178000	13179000
IV	13179000	13180000
IV	13180000	13181000
IV	13181000	13182000
IV	13182000	13183000
IV	13183000	13184000
IV	13184000	13185000
IV	13185000	13186000
IV	13186000	13187000
IV	13187000	13188000
IV	13188000	13189000
IV	13189000	13190000
IV	13190000	13191000
IV	13191000	13192000
IV	13192000	13193000
IV	13193000	13194000
IV	13194000	13195000
IV	13195000	13196000
IV	13196000	13197000
IV	13197000	13198000
IV	13198000	13199000
IV	13199000	13200000
IV	13200000	13201000
IV	13201000	13202000
IV	13202000	13203000
IV	13203000	13204000
IV	13204000	13205000
IV	13205000	13206000
IV	13206000	13207000
IV	13207000	13208000
IV	13208000	13209000
IV	13209000	13210000
IV	13210000	13211000
IV	13211000	13212000
IV	13212000	13213000
IV	13213000	13214000
IV	13214000	13215000
IV	13215000	13216000
IV	13216000	13217000
IV	13217000	13218000
IV	13218000	13219000
IV	13219000	13220000
IV	13220000	13221000
IV	13221000	13222000
IV	13222000	13223000
IV	13223000	13224000
IV	13224000	13225000
IV	13225000	13226000
IV	13226000	13227000
IV	13227000	13228000
IV	13228000	13229000
IV	13229000	13230000
IV	13230000	13231000
IV	13231000	13232000
IV	13232000	13233000
IV	13233000	13234000
IV	13234000	13235000
IV	13235000	13236000
IV	13236000	13237000
IV	13237000	13238000
IV	13238000	13239000
IV	13239000	13240000
IV	13240000	13241000
IV	13241000	13242000
IV	13242000	13243000
IV	13243000	13244000
IV	13244000	13245000
IV	13245000	13246000
IV	13246000	13247000
IV	13247000	13248000
IV	13248000	13249000
IV	13249000	13250000
IV	13250000	13251000
IV	13251000	13252000
IV	13252000	13253000
IV	13253000	13254000
IV	13254000	13255000
IV	13255000	13256000
IV	13256000	13257000
IV	13257000	13258000
IV	13258000	13259000
IV	13259000	13260000
IV	13260000	13261000
IV	13261000	13262000
IV	13262000	13263000
IV	13263000	13264000
IV	13264000	13265000
IV	13265000	13266000
IV	13266000	13267000
IV	13267000	13268000
IV	13268000	13269000
IV	13269000	13270000
IV	13270000	13271000
IV	13271000	13272000
IV	13272000	13273000
IV	13273000	13274000
IV	13274000	13275000
IV	13275000	13276000
IV	13276000	13277000
IV	13277000	13278000
IV	13278000	13279000
IV	13279000	13280000
IV	13280000	13281000
IV	13281000	13282000
IV	13282000	13283000
IV	13283000	13284000
IV	13284000	13285000
IV	13285000	13286000
IV	13286000	13287000
IV	13287000	13288000
IV	13288000	13289000
IV	13289000	13290000
IV	13290000	13291000
IV	13291000	13292000
IV	13292000	13293000
IV	13293000	13294000
IV	13294000	13295000
IV	13295000	13296000
IV	13296000	13297000
IV	13297000	13298000
IV	13298000	13299000
IV	13299000	13300000
IV	13300000	13301000
IV	13301000	13302000
IV	13302000	13303000
IV	13303000	13304000
IV	13304000	13305000
IV	13305000	13306000
IV	13306000	13307000
IV	13307000	13308000
IV	13308000	13309000
IV	13309000	13310000
IV	13310000	13311000
IV	13311000	13312000
IV	13312000	13313000
IV	13313000	13314000
IV	13314000	13315000
IV	13315000	13316000
IV	13316000	13317000
IV	13317000	13318000
IV	13318000	13319000
IV	13319000	13320000
IV	13320000	13321000
IV	13321000	13322000
IV	13322000	13323000
IV	13323000	13324000
IV	13324000	13325000
IV	13325000	13326000
IV	13326000	13327000
IV	13327000	13328000
IV	13328000	13329000
IV	13329000	13330000
IV	13330000	13331000
IV	13331000	13332000
IV	13332000	13333000
IV	13333000	13334000
IV	13334000	13335000
IV	13335000	13336000
IV	13336000	13337000
IV	13337000	13338000
IV	13338000	13339000
IV	13339000	13340000
IV	13340000	13341000
IV	13341000	13342000
IV	13342000	13343000
IV	13343000	13344000
IV	13344000	13345000
IV	13345000	13346000
IV	13346000	13347000
IV	13347000	13348000
IV	13348000	13349000
IV	13349000	13350000
IV	13350000	13351000
IV	13351000	13352000
IV	13352000	13353000
IV	13353000	13354000
IV	13354000	13355000
IV	13355000	13356000
IV	13356000	13357000
IV	13357000	13358000
IV	13358000	13359000
IV	13359000	13360000
IV	13360000	13361000
IV	13361000	13362000
IV	13362000	13363000
IV	13363000	13364000
IV	13364000	13365000
IV	13365000	13366000
IV	13366000	13367000
IV	13367000	13368000
IV	13368000	13369000
IV	13369000	13370000
IV	13370000	13371000
IV	13371000	13372000
IV	13372000	13373000
IV	13373000	13374000
IV	13374000	13375000
IV	13375000	13376000
IV	13376000	13377000
IV	13377000	13378000
IV	13378000	13379000
IV	13379000	13380000
IV	13380000	13381000
IV	13381000	13382000
IV	13382000	13383000
IV	13383000	13384000
IV	13384000	13385000
IV	13385000	13386000
IV	13386000	13387000
IV	13387000	13388000
IV	13388000	13389000
IV	13389000	13390000
IV	13390000	13391000
IV	13391000	13392000
IV	13392000	13393000
IV	13393000	13394000
IV	13394000	13395000
IV	13395000	13396000
IV	13396000	13397000
IV	13397000	13398000
IV	13398000	13399000
IV	13399000	13400000
IV	13400000	13401000
IV	13401000	13402000
IV	13402000	13403000
IV	13403000	13404000
IV	13404000	13405000
IV	13405000	13406000
IV	13406000	13407000
IV	13407000	13408000
IV	13408000	13409000
IV	13409000	13410000
IV	13410000	13411000
IV	13411000	13412000
IV	13412000	13413000
IV	13413000	13414000
IV	13414000	13415000
IV	13415000	13416000
IV	13428000	13429000
IV	13429000	13430000
IV	13430000	13431000
IV	13431000	13432000
IV	13432000	13433000
IV	13433000	13434000
IV	13434000	13435000
IV	13435000	13436000
IV	13436000	13437000
IV	13437000	13438000
IV	13438000	13439000
IV	13439000	13440000
IV	13440000	13441000
IV	13441000	13442000
IV	13442000	13443000
IV	13443000	13444000
IV	13444000	13445000
IV	13445000	13446000
IV	13446000	13447000
IV	13447000	13448000
IV	13448000	13449000
IV	13449000	13450000
IV	13450000	13451000
IV	13451000	13452000
IV	13452000	13453000
IV	13453000	13454000
IV	13454000	13455000
IV	13455000	13456000
IV	13456000	13457000
IV	13457000	13458000
IV	13458000	13459000
IV	13459000	13460000
IV	13460000	13461000
IV	13461000	13462000
IV	13462000	13463000
IV	13463000	13464000
IV	13464000	13465000
IV	13465000	13466000
IV	13466000	13467000
IV	13467000	13468000
IV	13468000	13469000
IV	13469000	13470000
IV	13470000	13471000
IV	13471000	13472000
IV	13472000	13473000
IV	13473000	13474000
IV	13474000	13475000
IV	13475000	13476000
IV	13476000	13477000
IV	13477000	13478000
IV	13478000	13479000
IV	13479000	13480000
IV	13480000	13481000
IV	13481000	13482000
IV	13482000	13483000
IV	13483000	13484000
IV	13484000	13485000
IV	13485000	13486000
IV	13486000	13487000
IV	13487000	13488000
IV	13488000	13489000
IV	13489000	13490000
IV	13490000	13491000
IV	13491000	13492000
IV	13492000	13493000
IV	13493000	13494000
IV	13494000	13495000
IV	13495000	13496000
IV	13496000	13497000
IV	13497000	13498000
IV	13498000	13499000
IV	13499000	13500000
IV	13500000	13501000
IV	13501000	13502000
IV	13502000	13503000
IV	13503000	13504000
IV	13504000	13505000
IV	13505000	13506000
IV	13506000	13507000
IV	13507000	13508000
IV	13508000	13509000
IV	13509000	13510000
IV	13510000	13511000
IV	13511000	13512000
IV	13512000	13513000
IV	13513000	13514000
IV	13514000	13515000
IV	13515000	13516000
IV	13516000	13517000
IV	13543000	13544000
IV	13544000	13545000
IV	13545000	13546000
IV	13546000	13547000
IV	13547000	13548000
IV	13548000	13549000
IV	13549000	13550000
IV	13550000	13551000
IV	13551000	13552000
IV	13552000	13553000
IV	13553000	13554000
IV	13554000	13555000
IV	13555000	13556000
IV	13556000	13557000
IV	13557000	13558000
IV	13558000	13559000
IV	13559000	13560000
IV	13560000	13561000
IV	13561000	13562000
IV	13562000	13563000
IV	13563000	13564000
IV	13564000	13565000
IV	13565000	13566000
IV	13566000	13567000
IV	13567000	13568000
IV	13568000	13569000
IV	13569000	13570000
IV	13570000	13571000
IV	13571000	13572000
IV	13572000	13573000
IV	13573000	13574000
IV	13574000	13575000
IV	13575000	13576000
IV	13576000	13577000
IV	13577000	13578000
IV	13578000	13579000
IV	13579000	13580000
IV	13580000	13581000
IV	13581000	13582000
IV	13582000	13583000
IV	13583000	13584000
IV	13584000	13585000
IV	13585000	13586000
IV	13586000	13587000
IV	13587000	13588000
IV	13588000	13589000
IV	13589000	13590000
IV	13590000	13591000
IV	13591000	13592000
IV	13592000	13593000
IV	13593000	13594000
IV	13594000	13595000
IV	13595000	13596000
IV	13596000	13597000
IV	13597000	13598000
IV	13598000	13599000
IV	13599000	13600000
IV	13600000	13601000
IV	13601000	13602000
IV	13602000	13603000
IV	13603000	13604000
IV	13604000	13605000
IV	13605000	13606000
IV	13606000	13607000
IV	13607000	13608000
IV	13608000	13609000
IV	13609000	13610000
IV	13610000	13611000
IV	13611000	13612000
IV	13612000	13613000
IV	13613000	13614000
IV	13614000	13615000
IV	13615000	13616000
IV	13616000	13617000
IV	13617000	13618000
IV	13618000	13619000
IV	13619000	13620000
IV	13620000	13621000
IV	13621000	13622000
IV	13622000	13623000
IV	13641000	13642000
IV	13642000	13643000
IV	13643000	13644000
IV	13644000	13645000
IV	13645000	13646000
IV	13646000	13647000
IV	13647000	13648000
IV	13648000	13649000
IV	13649000	13650000
IV	13650000	13651000
IV	13651000	13652000
IV	13652000	13653000
IV	13653000	13654000
IV	13654000	13655000
IV	13655000	13656000
IV	13656000	13657000
IV	13657000	13658000
IV	13658000	13659000
IV	13659000	13660000
IV	13660000	13661000
IV	13661000	13662000
IV	13662000	13663000
IV	13663000	13664000
IV	13664000	13665000
IV	13665000	13666000
IV	13666000	13667000
IV	13667000	13668000
IV	13668000	13669000
IV	13669000	13670000
IV	13670000	13671000
IV	13671000	13672000
IV	13672000	13673000
IV	13673000	13674000
IV	13674000	13675000
IV	13675000	13676000
IV	13676000	13677000
IV	13677000	13678000
IV	13678000	13679000
IV	13679000	13680000
IV	13680000	13681000
IV	13681000	13682000
IV	13682000	13683000
IV	13683000	13684000
IV	13684000	13685000
IV	13685000	13686000
IV	13686000	13687000
IV	13687000	13688000
IV	13688000	13689000
IV	13689000	13690000
IV	13690000	13691000
IV	13691000	13692000
IV	13692000	13693000
IV	13693000	13694000
IV	13694000	13695000
IV	13695000	13696000
IV	13696000	13697000
IV	13697000	13698000
IV	13698000	13699000
IV	13699000	13700000
IV	13700000	13701000
IV	13701000	13702000
IV	13702000	13703000
IV	13703000	13704000
IV	13704000	13705000
IV	13705000	13706000
IV	13706000	13707000
IV	13707000	13708000
IV	13708000	13709000
IV	13709000	13710000
IV	13710000	13711000
IV	13711000	13712000
IV	13712000	13713000
IV	13713000	13714000
IV	13714000	13715000
IV	13715000	13716000
IV	13716000	13717000
IV	13717000	13718000
IV	13718000	13719000
IV	13719000	13720000
IV	13720000	13721000
IV	13721000	13722000
IV	13722000	13723000
IV	13723000	13724000
IV	13724000	13725000
IV	13725000	13726000
IV	13726000	13727000
IV	13727000	13728000
IV	13728000	13729000
IV	13729000	13730000
IV	13730000	13731000
IV	13731000	13732000
IV	13732000	13733000
IV	13733000	13734000
IV	13734000	13735000
IV	13735000	13736000
IV	13736000	13737000
IV	13737000	13738000
IV	13738000	13739000
IV	13739000	13740000
IV	13740000	13741000
IV	13741000	13742000
IV	13742000	13743000
IV	13743000	13744000
IV	13744000	13745000
IV	13745000	13746000
IV	13746000	13747000
IV	13747000	13748000
IV	13748000	13749000
IV	13749000	13750000
IV	13750000	13751000
IV	13751000	13752000
IV	13752000	13753000
IV	13753000	13754000
IV	13754000	13755000
IV	13755000	13756000
IV	13756000	13757000
IV	13757000	13758000
IV	13758000	13759000
IV	13759000	13760000
IV	13760000	13761000
IV	13761000	13762000
IV	13762000	13763000
IV	13763000	13764000
IV	13764000	13765000
IV	13765000	13766000
IV	13766000	13767000
IV	13767000	13768000
IV	13768000	13769000
IV	13769000	13770000
IV	13770000	13771000
IV	13771000	13772000
IV	13772000	13773000
IV	13773000	13774000
IV	13774000	13775000
IV	13775000	13776000
IV	13776000	13777000
IV	13777000	13778000
IV	13778000	13779000
IV	13779000	13780000
IV	13780000	13781000
IV	13781000	13782000
IV	13782000	13783000
IV	13783000	13784000
IV	13784000	13785000
IV	13785000	13786000
IV	13786000	13787000
IV	13787000	13788000
IV	13788000	13789000
IV	13789000	13790000
IV	13790000	13791000
IV	13791000	13792000
IV	13792000	13793000
IV	13793000	13794000
IV	13794000	13795000
IV	13795000	13796000
IV	13796000	13797000
IV	13797000	13798000
IV	13798000	13799000
IV	13799000	13800000
IV	13800000	13801000
IV	13801000	13802000
IV	13802000	13803000
IV	13803000	13804000
IV	13804000	13805000
IV	13805000	13806000
IV	13806000	13807000
IV	13807000	13808000
IV	13808000	13809000
IV	13809000	13810000
IV	13810000	13811000
IV	13811000	13812000
IV	13812000	13813000
IV	13813000	13814000
IV	13814000	13815000
IV	13815000	13816000
IV	13816000	13817000
IV	13817000	13818000
IV	13818000	13819000
IV	13819000	13820000
IV	13820000	13821000
IV	13821000	13822000
IV	13822000	13823000
IV	13823000	13824000
IV	13824000	13825000
IV	13825000	13826000
IV	13826000	13827000
IV	13827000	13828000
IV	13828000	13829000
IV	13829000	13830000
IV	13830000	13831000
IV	13831000	13832000
IV	13832000	13833000
IV	13833000	13834000
IV	13834000	13835000
IV	13835000	13836000
IV	13836000	13837000
IV	13837000	13838000
IV	13838000	13839000
IV	13839000	13840000
IV	13840000	13841000
IV	13841000	13842000
IV	13842000	13843000
IV	13843000	13844000
IV	13844000	13845000
IV	13845000	13846000
IV	13846000	13847000
IV	13847000	13848000
IV	13848000	13849000
IV	13849000	13850000
IV	13850000	13851000
IV	13851000	13852000
IV	13852000	13853000
IV	13853000	13854000
IV	13854000	13855000
IV	13855000	13856000
IV	13856000	13857000
IV	13857000	13858000
IV	13858000	13859000
IV	13859000	13860000
IV	13860000	13861000
IV	13861000	13862000
IV	13862000	13863000
IV	13863000	13864000
IV	13864000	13865000
IV	13865000	13866000
IV	13866000	13867000
IV	13867000	13868000
IV	13868000	13869000
IV	13869000	13870000
IV	13870000	13871000
IV	13871000	13872000
IV	13872000	13873000
IV	13873000	13874000
IV	13874000	13875000
IV	13875000	13876000
IV	13876000	13877000
IV	13877000	13878000
IV	13878000	13879000
IV	13879000	13880000
IV	13880000	13881000
IV	13881000	13882000
IV	13882000	13883000
IV	13883000	13884000
IV	13884000	13885000
IV	13885000	13886000
IV	13886000	13887000
IV	13887000	13888000
IV	13888000	13889000
IV	13889000	13890000
IV	13890000	13891000
IV	13891000	13892000
IV	13892000	13893000
IV	13893000	13894000
IV	13894000	13895000
IV	13895000	13896000
IV	13896000	13897000
IV	13897000	13898000
IV	13898000	13899000
IV	13899000	13900000
IV	13900000	13901000
IV	13901000	13902000
IV	13902000	13903000
IV	13903000	13904000
IV	13904000	13905000
IV	13905000	13906000
IV	13906000	13907000
IV	13907000	13908000
IV	13908000	13909000
IV	13909000	13910000
IV	13910000	13911000
IV	13911000	13912000
IV	13912000	13913000
IV	13913000	13914000
IV	13914000	13915000
IV	13915000	13916000
IV	13916000	13917000
IV	13917000	13918000
IV	13918000	13919000
IV	13919000	13920000
IV	13920000	13921000
IV	13921000	13922000
IV	13922000	13923000
IV	13923000	13924000
